"winner_id","loser_id","score","set_order","best_of","surface","tourney_date","winner_age","loser_age","winner_rank","loser_rank","w_games","l_games","sets_won_winner","sets_won_loser","total_sets","row_num","N_months_since_last_match_winner","N_months_since_last_match_loser"
105226,108749,"6-4 7-6(6)","11",3,"Hard",2011-03-04,22.4202600958,15.8001368925,198,NA,13,10,2,0,2,9510,0,7
105916,108721,"6-4 6-3","11",3,"Hard",2011-03-04,19.0554414784,18.6584531143,917,NA,12,7,2,0,2,9511,11,0
103444,104952,"7-6(3) 4-6 6-4 2-6 6-2","10101",5,"Carpet",2011-03-04,31.4277891855,23.7070499658,859,NA,25,24,3,2,5,9512,21,7
104233,103531,"7-5 6-2 7-5","111",5,"Carpet",2011-03-04,27.5071868583,30.9377138946,243,1013,20,12,3,0,3,9513,5,7
104233,103444,"6-3 6-2 6-4","111",5,"Carpet",2011-03-04,27.5071868583,31.4277891855,243,859,18,9,3,0,3,9514,0,0
104112,105408,"6-2 7-6(5)","11",3,"Carpet",2011-03-04,28.1204654346,21.4757015743,453,NA,13,8,2,0,2,9515,7,7
103638,105656,"6-3 6-3 6-1","111",5,"Clay",2011-03-04,30.4093086927,20.3668720055,NA,1013,18,7,3,0,3,9516,5,7
103607,104763,"2-6 7-6(3) 6-4 6-1","0111",5,"Clay",2011-03-04,30.5735797399,24.6543463381,229,1278,21,17,3,1,4,9517,5,7
108980,108762,"6-4 6-2","11",3,"Clay",2011-03-04,20.0273785079,26.3655030801,NA,NA,12,6,2,0,2,9518,5,12
103638,108763,"6-0 6-1","11",3,"Clay",2011-03-04,30.4093086927,16.2436687201,NA,NA,12,1,2,0,2,9519,0,12
105575,105145,"7-6(3) 6-2 6-3","111",5,"Hard",2011-03-04,20.6899383984,22.7871321013,73,NA,19,11,3,0,3,9520,0,11
105575,105132,"1-6 4-6 6-4 6-3 11-9","00111",5,"Hard",2011-03-04,20.6899383984,22.9185489391,73,194,28,28,3,2,5,9521,0,7
105145,106024,"6-1 6-4 1-6 6-1","1101",5,"Hard",2011-03-04,22.7871321013,18.6584531143,NA,1091,19,12,3,1,4,9522,0,7
104291,104779,"4-6 6-3 7-5 6-2","0111",5,"Hard",2011-03-04,27.1074606434,24.5667351129,325,406,23,16,3,1,4,9523,31,7
104868,108759,"6-0 6-2 6-0","111",5,"Hard",2011-03-04,24.052019165,19.1074606434,214,NA,18,2,3,0,3,9524,1,12
104868,104291,"3-6 6-3 3-6 6-3 8-6","01011",5,"Hard",2011-03-04,24.052019165,27.1074606434,214,325,26,24,3,2,5,9525,0,0
104779,108760,"6-1 6-4","11",3,"Hard",2011-03-04,24.5667351129,18.7214236824,406,1602,12,5,2,0,2,9526,0,12
104557,104377,"6-3 7-5 6-2","111",5,"Clay",2011-03-04,25.7713894593,26.7515400411,376,560,19,10,3,0,3,9527,5,12
104162,103891,"6-3 6-1 6-1","111",5,"Clay",2011-03-04,27.8740588638,29.2073921971,533,583,18,5,3,0,3,9528,11,34
104162,105094,"6-3 6-4","11",3,"Clay",2011-03-04,27.8740588638,23.0444900753,533,672,12,7,2,0,2,9529,0,12
103077,108761,"6-1 6-2","11",3,"Clay",2011-03-04,33.3223819302,18.6392881588,916,1364,12,3,2,0,2,9530,34,12
104299,103529,"7-6(3) 4-6 6-7(2) 7-5 6-4","10011",5,"Hard",2011-03-04,27.0636550308,30.9514031485,NA,NA,30,28,3,2,5,9531,7,7
103499,108688,"7-5 7-5 6-4","111",5,"Hard",2011-03-04,31.0800821355,23.6933607118,NA,NA,20,14,3,0,3,9532,7,7
103529,108688,"7-6(8) 6-3 7-6(4)","111",5,"Hard",2011-03-04,30.9514031485,23.6933607118,NA,NA,20,15,3,0,3,9533,0,0
104146,108766,"6-1 6-4","11",3,"Hard",2011-03-04,27.9425051335,18.9349760438,NA,NA,12,5,2,0,2,9534,12,12
103875,104909,"6-3 6-4 2-6 4-6 7-5","11001",5,"Clay",2011-03-04,29.3004791239,23.8439425051,1051,1336,25,24,3,2,5,9535,12,7
105464,105566,"7-6(3) 6-1 6-3","111",5,"Clay",2011-03-04,21.1225188227,20.7282683094,634,1683,19,10,3,0,3,9536,7,12
105464,105606,"6-3 6-3 6-0","111",5,"Clay",2011-03-04,21.1225188227,20.5667351129,634,1396,18,6,3,0,3,9537,0,12
105566,105177,"6-1 6-7(5) 6-3","101",3,"Clay",2011-03-04,20.7282683094,22.6529774127,1683,1521,18,11,2,1,3,9538,0,34
103851,106077,"6-1 6-0 6-2","111",5,"Hard",2011-03-04,29.4428473648,18.3052703628,133,1015,18,3,3,0,3,9539,7,12
104180,104489,"4-6 6-1 6-3 6-3","0111",5,"Hard",2011-03-04,27.8083504449,26.0999315537,90,967,22,13,3,1,4,9540,1,11
104180,103851,"6-4 6-4 6-4","111",5,"Hard",2011-03-04,27.8083504449,29.4428473648,90,133,18,12,3,0,3,9541,0,0
104945,106077,"6-1 6-2","11",3,"Hard",2011-03-04,23.7207392197,18.3052703628,662,1015,12,3,2,0,2,9542,7,0
105036,105201,"6-3 6-1 6-1","111",5,"Hard",2011-03-04,23.3401779603,22.5489390828,800,920,18,5,3,0,3,9543,7,12
105681,105372,"6-1 6-4 6-1","111",5,"Hard",2011-03-04,20.1916495551,21.6372347707,746,1070,18,6,3,0,3,9544,12,12
105201,106158,"3-6 6-4 7-6(3)","011",3,"Hard",2011-03-04,22.5489390828,17.8809034908,920,624,16,16,2,1,3,9545,0,5
105790,105372,"6-2 6-2","11",3,"Hard",2011-03-04,19.6988364134,21.6372347707,340,1070,12,4,2,0,2,9546,5,0
105149,104025,"6-2 7-6(4) 6-4","111",5,"Clay",2011-03-04,22.7789185489,28.6652977413,201,446,19,12,3,0,3,9547,2,5
105060,103109,"6-4 2-6 5-7 6-3 6-4","10011",5,"Clay",2011-03-04,23.189596167,33.1389459274,343,1126,25,24,3,2,5,9548,5,12
105149,105060,"2-6 6-2 6-0 6-1","0111",5,"Clay",2011-03-04,22.7789185489,23.189596167,201,343,20,9,3,1,4,9549,0,0
104025,103109,"6-1 6-3 4-6 6-1","1101",5,"Clay",2011-03-04,28.6652977413,33.1389459274,446,1126,22,11,3,1,4,9550,0,0
103525,108940,"6-0 6-0 6-1","111",5,"Clay",2011-03-04,30.9760438056,24.8131416838,524,NA,18,1,3,0,3,9551,7,12
105273,104996,"6-2 6-3 7-5","111",5,"Clay",2011-03-04,22.1026694045,23.5345653662,495,NA,19,10,3,0,3,9552,7,7
105456,108940,"6-2 6-2","11",3,"Clay",2011-03-04,21.1553730322,24.8131416838,772,NA,12,4,2,0,2,9553,11,0
105935,108978,"6-0 6-0","11",3,"Clay",2011-03-04,19.0088980151,23.3127994524,816,NA,12,0,2,0,2,9554,12,23
103821,108740,"6-0 6-2 6-3","111",5,"Hard",2011-03-04,29.5496235455,27.9151266256,311,NA,18,5,3,0,3,9555,5,7
105579,104702,"6-3 6-3 6-0","111",5,"Hard",2011-03-04,20.6789869952,24.9500342231,561,1406,18,6,3,0,3,9556,5,7
103821,104702,"6-4 6-0","11",3,"Hard",2011-03-04,29.5496235455,24.9500342231,311,1406,12,4,2,0,2,9557,0,0
105579,108740,"6-2 6-2","11",3,"Hard",2011-03-04,20.6789869952,27.9151266256,561,NA,12,4,2,0,2,9558,0,0
105367,108916,"6-2 6-2 6-4","111",5,"Hard",2011-03-04,21.6563997262,25.7549623546,631,NA,18,8,3,0,3,9559,7,12
105541,105912,"6-3 3-6 4-6 7-5 6-1","10011",5,"Hard",2011-03-04,20.8021902806,19.0746064339,NA,867,26,21,3,2,5,9560,12,11
105367,105541,"6-3 6-0 6-4","111",5,"Hard",2011-03-04,21.6563997262,20.8021902806,631,NA,18,7,3,0,3,9561,0,0
105912,108764,"6-4 6-3","11",3,"Hard",2011-03-04,19.0746064339,28.3121149897,867,NA,12,7,2,0,2,9562,0,12
104863,105334,"7-6(2) 6-3 3-6 6-4","1101",5,"Hard",2011-03-04,24.0657084189,21.7987679671,513,829,22,19,3,1,4,9563,12,5
104887,108765,"6-2 6-2 6-1","111",5,"Hard",2011-03-04,23.9644079398,21.5852156057,725,NA,18,5,3,0,3,9564,5,12
104863,104887,"6-7(3) 6-4 6-4 0-6 6-4","01101",5,"Hard",2011-03-04,24.0657084189,23.9644079398,513,725,24,25,3,2,5,9565,0,0
104942,108765,"6-3 6-1 6-2","111",5,"Hard",2011-03-04,23.7289527721,21.5852156057,756,NA,18,6,3,0,3,9566,5,0
103900,104494,"6-3 6-2 5-7 6-4","1101",5,"Clay",2011-03-04,29.158110883,26.0917180014,19,183,23,16,3,1,4,9567,0,0
104338,103812,"7-6(5) 1-6 6-1 6-1","1011",5,"Clay",2011-03-04,26.9185489391,29.607118412,33,59,20,14,3,1,4,9568,0,0
104724,104003,"7-6(3) 6-2","11",3,"Clay",2011-03-04,24.8514715948,28.7638603696,122,188,13,8,2,0,2,9569,0,4
104494,104338,"6-4 2-6 6-3","101",3,"Clay",2011-03-04,26.0917180014,26.9185489391,183,33,14,13,2,1,3,9570,0,0
104871,103781,"7-5 6-4 7-5","111",5,"Clay",2011-03-04,24.0438056126,29.7713894593,55,10,20,14,3,0,3,9571,0,0
104468,102905,"6-0 6-2 6-3","111",5,"Clay",2011-03-04,26.1711156742,34.1546885695,30,206,18,5,3,0,3,9572,0,1
103781,104468,"7-6(7) 3-6 1-6 6-4 6-0","10011",5,"Clay",2011-03-04,29.7713894593,26.1711156742,10,30,23,22,3,2,5,9573,0,0
104871,104770,"2-6 7-6(4) 6-3 6-3","0111",5,"Clay",2011-03-04,24.0438056126,24.6078028747,55,138,21,18,3,1,4,9574,0,1
104269,103598,"6-4 6-3 6-1","111",5,"Hard",2011-03-04,27.2881587953,30.6119096509,9,51,18,8,3,0,3,9575,0,0
104745,105074,"6-2 6-4 6-2","111",5,"Hard",2011-03-04,24.7392197125,23.1238877481,1,144,18,8,3,0,3,9576,1,5
104745,103694,"6-4 6-2","11",3,"Hard",2011-03-04,24.7392197125,30.1108829569,1,115,12,6,2,0,2,9577,0,4
104327,103852,"6-7(4) 7-6(6) 7-6(3)","011",3,"Hard",2011-03-04,26.9623545517,29.440109514,129,40,20,19,2,1,3,9578,4,0
104053,103454,"6-2 4-6 6-3 6-4","1011",5,"Clay",2011-03-04,28.4982888433,31.3867214237,8,241,22,15,3,1,4,9579,0,1
104154,104545,"6-7(5) 6-7(2) 7-6(3) 7-6(5) 6-4","00111",5,"Clay",2011-03-04,27.909650924,25.8425735797,165,32,32,30,3,2,5,9580,0,0
104053,104154,"3-6 7-6(2) 6-3 6-3","0111",5,"Clay",2011-03-04,28.4982888433,27.909650924,8,165,22,18,3,1,4,9581,0,0
104545,105288,"6-3 6-7(4) 7-5","101",3,"Clay",2011-03-04,25.8425735797,22.0698151951,32,352,19,15,2,1,3,9582,0,12
105227,104252,"4-6 6-0 4-6 6-3 6-1","01011",5,"Hard",2011-03-04,22.417522245,27.4004106776,20,36,26,16,3,2,5,9583,0,0
104259,104471,"6-4 3-6 4-6 7-6(6) 6-4","10011",5,"Hard",2011-03-04,27.370294319,26.1546885695,35,57,26,26,3,2,5,9584,0,0
105227,104259,"6-2 6-3 7-6(6)","111",5,"Hard",2011-03-04,22.417522245,27.370294319,20,35,19,11,3,0,3,9585,0,0
104332,103333,"6-4 7-6(3) 7-6(5)","111",5,"Hard",2011-03-04,26.932238193,32,67,217,20,16,3,0,3,9586,0,0
104979,104225,"7-6(4) 6-7(3) 1-6 7-6(4) 6-3","10011",5,"Hard",2011-03-04,23.6057494867,27.5619438741,43,101,27,28,3,2,5,9587,0,0
104607,105062,"7-6(5) 6-2 6-3","111",5,"Hard",2011-03-04,25.4483230664,23.1759069131,7,63,19,11,3,0,3,9588,0,1
104979,104607,"7-5 5-7 6-4 6-2","1011",5,"Hard",2011-03-04,23.6057494867,25.4483230664,43,7,24,18,3,1,4,9589,0,0
105062,104225,"6-4 6-7(4) 7-6(8) 6-0","1011",5,"Hard",2011-03-04,23.1759069131,27.5619438741,63,101,25,17,3,1,4,9590,0,0
104678,103523,"6-3 6-3 5-7 3-6 6-3","11001",5,"Hard",2011-03-04,25.0485968515,30.9869952088,18,629,26,22,3,2,5,9591,0,2
104500,104386,"7-5 7-5 7-6(3)","111",5,"Hard",2011-03-04,26.0396988364,26.6858316222,93,45,21,16,3,0,3,9592,0,0
104678,104500,"6-4 6-2 7-5","111",5,"Hard",2011-03-04,25.0485968515,26.0396988364,18,93,19,11,3,0,3,9593,0,0
104386,104816,"6-0 6-1","11",3,"Hard",2011-03-04,26.6858316222,24.3915126626,45,285,12,1,2,0,2,9594,0,12
104417,104214,"6-3 6-3 6-1","111",5,"Hard",2011-03-04,26.5407255305,27.627652293,4,97,18,7,3,0,3,9595,0,0
104026,104559,"6-3 7-6(4) 6-4","111",5,"Hard",2011-03-04,28.6625598905,25.7686516085,749,76,19,13,3,0,3,9596,11,0
104098,102388,"7-5 6-2","11",3,"Hard",2011-03-04,28.2135523614,36.8021902806,105,NA,13,7,2,0,2,9597,0,12
104214,104026,"7-6(8) 6-4","11",3,"Hard",2011-03-04,27.627652293,28.6625598905,97,749,13,10,2,0,2,9598,0,0
104976,104719,"6-4 6-1","11",3,"Hard",2011-03-10,23.6468172485,24.900752909,105,50,12,5,2,0,2,9599,0,0
104500,105173,"6-2 6-3","11",3,"Hard",2011-03-10,26.0588637919,22.6858316222,84,59,12,5,2,0,2,9600,0,0
103598,104262,"6-1 6-4","11",3,"Hard",2011-03-10,30.6310746064,27.3785078713,52,170,12,5,2,0,2,9601,0,1
103188,104731,"6-7(4) 6-3 6-4","011",3,"Hard",2011-03-10,32.848733744,24.8021902806,89,40,18,14,2,1,3,9602,0,0
103813,104797,"2-6 7-5 7-5","011",3,"Hard",2011-03-10,29.620807666,24.4955509925,51,55,16,16,2,1,3,9603,0,0
102783,104898,"7-6(4) 7-5","11",3,"Hard",2011-03-10,34.8637919233,23.9178644764,83,56,14,11,2,0,2,9604,0,0
103333,104594,"7-6(2) 6-7(3) 6-2","101",3,"Hard",2011-03-10,32.0191649555,25.5770020534,239,131,19,15,2,1,3,9605,0,0
103582,103451,"6-4 4-6 6-4","101",3,"Hard",2011-03-10,30.6803559206,31.4223134839,78,106,16,14,2,1,3,9606,0,1
105065,105011,"2-6 6-3 6-2","011",3,"Hard",2011-03-10,23.1841204654,23.4934976044,163,99,14,11,2,1,3,9607,1,0
103812,104312,"4-6 7-6(5) 6-3","011",3,"Hard",2011-03-10,29.6262833676,27.0390143737,58,48,17,15,2,1,3,9608,0,0
105223,103285,"6-4 6-0","11",3,"Hard",2011-03-10,22.4503764545,32.2737850787,90,67,12,4,2,0,2,9609,0,0
105575,104166,"1-6 6-3 6-4","011",3,"Hard",2011-03-10,20.7091033539,27.871321013,74,128,13,13,2,1,3,9610,0,1
104386,104735,"6-2 6-0","11",3,"Hard",2011-03-10,26.7049965777,24.7939767283,45,68,12,2,2,0,2,9611,0,0
104999,105051,"6-4 6-3","11",3,"Hard",2011-03-10,23.5400410678,23.2772073922,102,182,12,7,2,0,2,9612,1,1
105385,103808,"2-6 6-3 6-3","011",3,"Hard",2011-03-10,21.620807666,29.6454483231,143,47,14,12,2,1,3,9613,0,0
103484,104589,"3-6 6-3 6-2","011",3,"Hard",2011-03-10,31.189596167,25.6016427105,158,272,15,11,2,1,3,9614,0,2
103672,103105,"6-4 6-3","11",3,"Hard",2011-03-10,30.2067077344,33.1635865845,75,76,12,7,2,0,2,9615,0,0
104655,104665,"7-5 6-3","11",3,"Hard",2011-03-10,25.1772758385,25.1170431211,66,69,13,8,2,0,2,9616,0,0
103898,103852,"6-4 6-4","11",3,"Hard",2011-03-10,29.2101300479,29.4592744695,82,41,12,8,2,0,2,9617,0,0
106071,103523,"6-7(5) 7-6(1) 6-4","011",3,"Hard",2011-03-10,18.3737166324,31.0061601643,187,629,19,17,2,1,3,9618,1,0
105053,104593,"6-4 6-7(5) 6-3","101",3,"Hard",2011-03-10,23.2744695414,25.5797399042,44,61,18,14,2,1,3,9619,0,0
104229,103720,"6-2 6-3","11",3,"Hard",2011-03-10,27.5619438741,30.0287474333,43,64,12,5,2,0,2,9620,0,0
104979,104252,"6-2 6-1","11",3,"Hard",2011-03-10,23.6249144422,27.4195756331,39,36,12,3,2,0,2,9621,0,0
103997,105062,"7-6(8) 6-4","11",3,"Hard",2011-03-10,28.8076659822,23.1950718686,127,62,13,10,2,0,2,9622,0,0
103794,105217,"6-2 7-5","11",3,"Hard",2011-03-10,29.7221081451,22.4613278576,60,53,13,7,2,0,2,9623,0,0
103722,104559,"6-4 6-7(1) 7-6(4)","101",3,"Hard",2011-03-10,30.0177960301,25.787816564,73,77,19,17,2,1,3,9624,0,0
103786,104926,"5-7 6-2 6-4","011",3,"Hard",2011-03-10,29.7604380561,23.7864476386,42,54,17,13,2,1,3,9625,0,0
105683,104947,"6-2 7-6(4)","11",3,"Hard",2011-03-10,20.1916495551,23.7371663244,37,120,13,8,2,0,2,9626,0,1
105992,104871,"6-7(5) 7-6(2) 6-3","011",3,"Hard",2011-03-10,18.8309377139,24.0629705681,152,49,19,16,2,1,3,9627,0,0
104332,104460,"6-4 7-5","11",3,"Hard",2011-03-10,26.9514031485,26.2422997947,65,100,13,9,2,0,2,9628,0,0
104214,105453,"6-4 6-7(2) 6-4","101",3,"Hard",2011-03-10,27.6468172485,21.1854893908,96,63,18,15,2,1,3,9629,0,0
104745,103573,"6-0 6-2","11",3,"Hard",2011-03-10,24.758384668,30.7515400411,1,162,12,2,2,0,2,9630,0,1
104976,104338,"6-1 0-6 6-1","101",3,"Hard",2011-03-10,23.6468172485,26.9377138946,105,30,12,8,2,1,3,9631,0,0
104500,104571,"7-5 6-0","11",3,"Hard",2011-03-10,26.0588637919,25.7193702943,84,22,13,5,2,0,2,9632,0,1
103598,104542,"7-6(6) 7-5","11",3,"Hard",2011-03-10,30.6310746064,25.8863791923,52,17,14,11,2,0,2,9633,0,0
104597,103188,"6-4 6-4","11",3,"Hard",2011-03-10,25.5414099932,32.848733744,12,89,12,8,2,0,2,9634,0,0
103656,103813,"7-6(5) 2-6 7-6(2)","101",3,"Hard",2011-03-10,30.2751540041,29.620807666,26,51,16,18,2,1,3,9635,0,0
104468,102783,"6-3 7-6(5)","11",3,"Hard",2011-03-10,26.1902806297,34.8637919233,31,83,13,9,2,0,2,9636,0,0
103333,103970,"7-6(3) 6-3","11",3,"Hard",2011-03-10,32.0191649555,28.9281314168,239,6,13,9,2,0,2,9637,0,0
104417,103582,"6-3 7-6(4)","11",3,"Hard",2011-03-10,26.559890486,30.6803559206,4,78,13,9,2,0,2,9638,0,0
104259,105065,"2-6 6-2 7-6(6)","011",3,"Hard",2011-03-10,27.3894592745,23.1841204654,35,163,15,14,2,1,3,9639,0,0
105238,103812,"6-4 6-4","11",3,"Hard",2011-03-10,22.3271731691,29.6262833676,23,58,12,8,2,0,2,9640,0,0
105223,103344,"5-7 6-4 6-2","011",3,"Hard",2011-03-10,22.4503764545,31.9671457906,90,16,17,13,2,1,3,9641,0,0
104269,105575,"7-5 2-0 RET","11",3,"Hard",2011-03-10,27.3073237509,20.7091033539,9,74,9,5,2,0,2,9642,0,0
105023,104386,"6-4 6-4","11",3,"Hard",2011-03-10,23.4140999316,26.7049965777,24,45,12,8,2,0,2,9643,0,0
103990,104999,"6-3 3-6 7-5","101",3,"Hard",2011-03-10,28.848733744,23.5400410678,28,102,16,14,2,1,3,9644,0,0
105385,104918,"7-6(4) 6-3","11",3,"Hard",2011-03-10,21.620807666,23.8110882957,143,5,13,9,2,0,2,9645,0,1
104053,103484,"6-3 7-5","11",3,"Hard",2011-03-10,28.5174537988,31.189596167,8,158,13,8,2,0,2,9646,0,0
104545,103672,"6-3 7-6(2)","11",3,"Hard",2011-03-10,25.8617385352,30.2067077344,33,75,13,9,2,0,2,9647,0,0
104755,104655,"7-5 6-3","11",3,"Hard",2011-03-10,24.7173169062,25.1772758385,21,66,13,8,2,0,2,9648,0,0
103781,103898,"1-6 6-1 6-4","011",3,"Hard",2011-03-10,29.7905544148,29.2101300479,10,82,13,11,2,1,3,9649,0,0
104678,106071,"6-4 6-4","11",3,"Hard",2011-03-10,25.067761807,18.3737166324,18,187,12,8,2,0,2,9650,0,0
103566,105053,"7-6(6) 6-4","11",3,"Hard",2011-03-10,30.8008213552,23.2744695414,27,44,13,10,2,0,2,9651,0,0
105208,104229,"6-7(1) 7-6(7) 6-1","011",3,"Hard",2011-03-10,22.5160848734,27.5619438741,34,43,19,14,2,1,3,9652,0,0
104925,104979,"6-0 6-4","11",3,"Hard",2011-03-10,23.7919233402,23.6249144422,3,39,12,4,2,0,2,9653,0,0
104607,103997,"6-4 6-1","11",3,"Hard",2011-03-10,25.4674880219,28.8076659822,7,127,12,5,2,0,2,9654,0,0
105064,103794,"6-3 7-6(5)","11",3,"Hard",2011-03-10,23.1841204654,29.7221081451,29,60,13,9,2,0,2,9655,0,0
105227,103722,"6-1 6-3","11",3,"Hard",2011-03-10,22.4366872005,30.0177960301,20,73,12,4,2,0,2,9656,0,0
104527,103786,"3-6 7-6(5) 6-4","011",3,"Hard",2011-03-10,25.9411362081,29.7604380561,14,42,16,16,2,1,3,9657,0,0
105683,103888,"7-5 6-4","11",3,"Hard",2011-03-10,20.1916495551,29.2402464066,37,15,13,9,2,0,2,9658,0,0
105992,104198,"6-3 7-6(4)","11",3,"Hard",2011-03-10,18.8309377139,27.7563312799,152,25,13,9,2,0,2,9659,0,0
103428,104332,"4-6 7-5 6-2","011",3,"Hard",2011-03-10,31.5181382615,26.9514031485,32,65,17,13,2,1,3,9660,0,0
103819,104214,"7-5 7-6(4)","11",3,"Hard",2011-03-10,29.5770020534,27.6468172485,2,96,14,11,2,0,2,9661,0,0
104745,104976,"6-3 6-1","11",3,"Hard",2011-03-10,24.758384668,23.6468172485,1,105,12,4,2,0,2,9662,0,0
104500,103598,"6-1 3-6 7-6(5)","101",3,"Hard",2011-03-10,26.0588637919,30.6310746064,84,52,16,13,2,1,3,9663,0,0
103656,104597,"4-6 6-2 6-4","011",3,"Hard",2011-03-10,30.2751540041,25.5414099932,26,12,16,12,2,1,3,9664,0,0
103333,104468,"6-3 6-3","11",3,"Hard",2011-03-10,32.0191649555,26.1902806297,239,31,12,6,2,0,2,9665,0,0
104259,104417,"7-6(8) 6-4","11",3,"Hard",2011-03-10,27.3894592745,26.559890486,35,4,13,10,2,0,2,9666,0,0
105223,105238,"7-6(3) 6-3","11",3,"Hard",2011-03-10,22.4503764545,22.3271731691,90,23,13,9,2,0,2,9667,0,0
105023,104269,"7-5 6-4","11",3,"Hard",2011-03-10,23.4140999316,27.3073237509,24,9,13,9,2,0,2,9668,0,0
103990,105385,"6-0 6-4","11",3,"Hard",2011-03-10,28.848733744,21.620807666,28,143,12,4,2,0,2,9669,0,0
104053,104545,"7-5 6-2","11",3,"Hard",2011-03-10,28.5174537988,25.8617385352,8,33,13,7,2,0,2,9670,0,0
104755,103781,"6-1 6-3","11",3,"Hard",2011-03-10,24.7173169062,29.7905544148,21,10,12,4,2,0,2,9671,0,0
104678,103566,"6-3 6-3","11",3,"Hard",2011-03-10,25.067761807,30.8008213552,18,27,12,6,2,0,2,9672,0,0
104925,105208,"6-0 6-1","11",3,"Hard",2011-03-10,23.7919233402,22.5160848734,3,34,12,1,2,0,2,9673,0,0
104607,105064,"6-3 6-2","11",3,"Hard",2011-03-10,25.4674880219,23.1841204654,7,29,12,5,2,0,2,9674,0,0
104527,105227,"7-5 6-3","11",3,"Hard",2011-03-10,25.9411362081,22.4366872005,14,20,13,8,2,0,2,9675,0,0
105992,105683,"7-6(1) 4-6 6-4","101",3,"Hard",2011-03-10,18.8309377139,20.1916495551,152,37,17,16,2,1,3,9676,0,0
103819,103428,"6-0 6-2","11",3,"Hard",2011-03-10,29.5770020534,31.5181382615,2,32,12,2,2,0,2,9677,0,0
104745,104500,"7-5 6-4","11",3,"Hard",2011-03-10,24.758384668,26.0588637919,1,84,13,9,2,0,2,9678,0,0
103333,103656,"7-6(7) 6-2","11",3,"Hard",2011-03-10,32.0191649555,30.2751540041,239,26,13,8,2,0,2,9679,0,0
105223,104259,"7-6(3) 7-6(7)","11",3,"Hard",2011-03-10,22.4503764545,27.3894592745,90,35,14,12,2,0,2,9680,0,0
103990,105023,"6-1 6-3","11",3,"Hard",2011-03-10,28.848733744,23.4140999316,28,24,12,4,2,0,2,9681,0,0
104755,104053,"6-3 7-6(5)","11",3,"Hard",2011-03-10,24.7173169062,28.5174537988,21,8,13,9,2,0,2,9682,0,0
104925,104678,"6-0 6-1","11",3,"Hard",2011-03-10,23.7919233402,25.067761807,3,18,12,1,2,0,2,9683,0,0
104527,104607,"3-6 6-4 6-4","011",3,"Hard",2011-03-10,25.9411362081,25.4674880219,14,7,15,14,2,1,3,9684,0,0
103819,105992,"7-6(4) 6-3","11",3,"Hard",2011-03-10,29.5770020534,18.8309377139,2,152,13,9,2,0,2,9685,0,0
104745,103333,"5-7 6-1 7-6(7)","011",3,"Hard",2011-03-10,24.758384668,32.0191649555,1,239,18,14,2,1,3,9686,0,0
104925,104755,"6-2 6-4","11",3,"Hard",2011-03-10,23.7919233402,24.7173169062,3,21,12,6,2,0,2,9687,0,0
103819,104527,"6-3 6-4","11",3,"Hard",2011-03-10,29.5770020534,25.9411362081,2,14,12,7,2,0,2,9688,0,0
104745,105223,"6-4 6-4","11",3,"Hard",2011-03-10,24.758384668,22.4503764545,1,90,12,8,2,0,2,9689,0,0
104925,103819,"6-3 3-6 6-2","101",3,"Hard",2011-03-10,23.7919233402,29.5770020534,3,2,15,11,2,1,3,9690,0,0
104925,104745,"4-6 6-3 6-2","011",3,"Hard",2011-03-10,23.7919233402,24.758384668,3,1,16,11,2,1,3,9691,0,0
105453,104871,"7-6(5) 6-2","11",3,"Hard",2011-03-23,21.2238193018,24.1013004791,62,49,13,8,2,0,2,9692,0,0
103852,105575,"4-6 7-6(5) 6-3","011",3,"Hard",2011-03-23,29.4976043806,20.7474332649,41,75,17,15,2,1,3,9693,0,0
104312,104999,"6-2 6-7(9) 6-1","101",3,"Hard",2011-03-23,27.0773442847,23.5783709788,48,103,18,10,2,1,3,9694,0,0
104559,104978,"6-2 7-6(5)","11",3,"Hard",2011-03-23,25.826146475,23.6769336071,77,83,13,8,2,0,2,9695,0,1
104523,104154,"6-1 3-6 7-6(6)","101",3,"Hard",2011-03-23,25.9904175222,27.9671457906,84,146,16,13,2,1,3,9696,0,0
104252,103333,"6-4 7-6(6)","11",3,"Hard",2011-03-23,27.4579055441,32.0574948665,39,153,13,10,2,0,2,9697,0,0
104122,106058,"7-5 7-6(6)","11",3,"Hard",2011-03-23,28.1259411362,18.4859685147,72,595,14,11,2,0,2,9698,1,6
103105,105173,"7-6(3) 6-7(3) 6-2","101",3,"Hard",2011-03-23,33.2019164956,22.7241615332,94,60,19,15,2,1,3,9699,0,0
103285,104926,"6-3 7-6(5)","11",3,"Hard",2011-03-23,32.3121149897,23.8247775496,68,53,13,9,2,0,2,9700,0,0
104660,105777,"6-2 6-4","11",3,"Hard",2011-03-23,25.2019164956,19.8466803559,36,70,12,6,2,0,2,9701,0,1
103694,104882,"3-6 6-4 7-5","011",3,"Hard",2011-03-23,30.1683778234,24.0438056126,89,85,16,15,2,1,3,9702,0,0
104229,105137,"6-3 6-2","11",3,"Hard",2011-03-23,27.6002737851,22.9514031485,43,74,12,5,2,0,2,9703,0,2
104332,103722,"6-1 7-5","11",3,"Hard",2011-03-23,26.9897330595,30.0561259411,66,76,13,6,2,0,2,9704,0,0
104386,104898,"6-4 7-6(5)","11",3,"Hard",2011-03-23,26.7433264887,23.9561943874,44,63,13,10,2,0,2,9705,0,0
